UID,SFDC Account ID,Portal,Name,EmailDomain,In Deals,Allocated,Declined/Pass,Other
9119179093,,Coop_Securities,Aberdeen,abrdn.com,1,0,1,0
2273585334,,Coop_Securities,AllianceBernstein,alliancebernstein.com,1,0,1,0
8788785517,,Coop_Securities,Ameritas Investment Partners,ameritas.com,5,0,1,4
2361762656,,Coop_Securities,Apollo,apollo.com,1,0,1,0
5446891993,,Coop_Securities,ArentFox Schiff,afslaw.com,1,0,0,1
4636155734,,Coop_Securities,Assurity,assurity.com,2,0,2,0
3683580898,,Coop_Securities,Barings,barings.com,1,0,0,1
8820478332,,Coop_Securities,Blackrock,blackrock.com,1,0,1,0
3277024793,,Coop_Securities,Blackstone,blackstone.com,1,0,1,0
107605494,,Coop_Securities,CFC,nrucfc.coop,6,1,0,5
2247244245,,Coop_Securities,Chapman and Cutler,chapman.com,1,0,0,1
8613871911,,Coop_Securities,Cigna,cigna.com,1,0,1,0
5789796478,,Coop_Securities,CoBank,cobank.com,2,0,0,2
7192457355,,Coop_Securities,Corebridge,corebridgefinancial.com,2,0,1,1
9565597903,,Coop_Securities,Country,countryfinancial.com,1,0,1,0
5190063289,,Coop_Securities,CPPIB,cppib.com,0,0,0,0
9332193396,,Coop_Securities,Evershed-Sutherland,eversheds-sutherland.com,2,0,0,2
2826175556,,Coop_Securities,Farmer Mac,farmermac.com,4,0,0,4
3732521522,,Coop_Securities,FBL,fbfs.com,0,0,0,0
6229457917,,Coop_Securities,Federated Insurance,fedins.com,1,0,1,0
659187177,,Coop_Securities,Foundation Credit,foundationcredit.com,1,0,1,0
8031472641,,Coop_Securities,Genworth,genworth.com,3,0,3,0
5104753099,,Coop_Securities,Globe Life,Globe.Life,2,0,0,2
6754909092,,Coop_Securities,"Grayson-Collin Electric Cooperative, Inc.",gcec.net,2,0,0,2
5068659957,,Coop_Securities,Greenberg Traurig,gtlaw.com,3,0,0,3
3376076641,,Coop_Securities,"Guadalupe Valley Electric Cooperative, Inc.",gvec.org,1,0,0,1
2182211223,,Coop_Securities,Guardian Life,glic.com,1,0,1,0
7592608084,,Coop_Securities,HIMCO,HIMCO.com,1,0,1,0
5639123396,,Coop_Securities,HPS,hpspartners.com,1,0,1,0
388000853,,Coop_Securities,Hunton Andrews Kurth,hunton.com,1,0,0,1
3135987693,,Coop_Securities,Indiana Farm Bureau Insurance,infarmbureau.com,2,0,1,1
7017424327,,Coop_Securities,J.P. Morgan,jpmorgan.com,1,0,0,1
1762731311,,Coop_Securities,John Hancock,jhancock.com,1,0,1,0
2827655614,,Coop_Securities,JP Morgan,jpmorgan.com,1,0,0,1
8999838378,,Coop_Securities,KKR,kkr.com,1,0,1,0
5114052895,,Coop_Securities,Kuvare,kuvare.com,1,0,1,0
6313576601,,Coop_Securities,Kuvare,kuvare.com,0,0,0,0
7673855929,,Coop_Securities,LGIM,lgima.com,3,1,1,1
8122004277,,Coop_Securities,Macquarie,lfg.com,3,0,3,0
7591333313,,Coop_Securities,Manulife,manulife.com,2,0,2,0
1117296547,,Coop_Securities,Metlife,metlife.com,4,0,0,4
5313587545,,Coop_Securities,Mill Creek Infrastructure Partners,mcinfrapartners.com,1,0,1,0
4080457058,,Coop_Securities,Modern Woodman,modern-woodmen.org,1,0,1,0
9117186089,,Coop_Securities,Morgan Stanley,morganstanley.com,1,0,0,1
8931050103,,Coop_Securities,Mutual of Omaha,mutualofomaha.com,5,0,3,2
8096181357,,Coop_Securities,Nassau Financial Group,nfg.com,3,0,3,0
5970667644,,Coop_Securities,Nationwide,nationwide.com,1,0,1,0
3634188169,,Coop_Securities,New York Life,nylinvestors.com,3,0,3,0
8825108186,,Coop_Securities,Northwestern Mutual,northwesternmutual.com,4,0,4,0
5138805472,,Coop_Securities,Nrucfc,nrucfc.coop,0,0,0,0
3218679992,,Coop_Securities,Nuveen,nuveen.com,3,0,2,1
5708849277,,Coop_Securities,Oaktree Capital,oaktreecapital.com,1,0,1,0
3707817514,,Coop_Securities,Pacific Life Insurance Company,PacificLife.com,2,0,2,0
5730300651,,Coop_Securities,PPF,ppf.co.uk,1,0,1,0
1174791963,,Coop_Securities,PPM,ppmamerica.com,3,0,2,1
1381521075,,Coop_Securities,Principal,principal.com,1,0,1,0
3081402039,,Coop_Securities,Protective,protective.com,4,0,3,1
2915267808,,Coop_Securities,Prudential,prudential.com,4,0,1,3
7084103077,,Coop_Securities,RBC Insurance,rbc.com,1,0,1,0
4269439742,,Coop_Securities,Rothesay,rothesayam.com,3,1,1,1
5024266259,,Coop_Securities,Sherman & Howard,shermanhoward.com,1,0,0,1
5709644043,,Coop_Securities,Southern Farm Bureau Life Insurance Company,sfbli.com,3,0,1,2
896962873,,Coop_Securities,Standard Life Insurance,standard.com,4,0,3,1
7852014303,,Coop_Securities,State Farm Insurance,statefarm.com,6,1,4,1
8866172716,,Coop_Securities,Sun Life Capital Management,SLCManagement.com,5,0,4,1
7822825299,,Coop_Securities,SwissRe,swissre.com,1,0,1,0
4465644413,,Coop_Securities,Symetra,symetra.com,1,0,1,0
9819938067,,Coop_Securities,Thrivent,thrivent.com,4,0,4,0
4055865006,,Coop_Securities,Trustage,trustage.com,2,0,2,0
9247726612,,Coop_Securities,"United Power, Inc.",unitedpower.com,1,0,0,1
270336757,,Coop_Securities,Unum,unum.com,1,0,1,0
3231506867,,Coop_Securities,Voya Investment Management,voya.com,3,0,2,1
1316412537,,Coop_Securities,Wellington,wellington.com,3,0,2,1
4628997245,,Coop_Securities,Woodmen Life,woodmenlife.org,2,0,2,0
9978044535,,Customers,Apple Bank,applebank.com,2,0,2,0
7887322024,,Customers,Axos Bank,axosbank.com,1,0,1,0
9341754699,,Customers,Banc of California,bancofcal.com,2,1,1,0
8930934999,,Customers,BankUnited,BankUnited.Com,3,0,3,0
9115961551,,Customers,BEB Capital,bebcapital.com,1,0,0,1
8943642187,,Customers,BHI,bhiusa.com,1,0,1,0
4008630292,,Customers,Blank Rome LLP,blankrome.com,0,0,0,0
6600473825,,Customers,Bridge Bank,bridgebank.com,2,1,0,1
3211846302,,Customers,Brightview Senior Living,bvsl.net,1,0,0,1
6467583879,,Customers,Byline Bank,bylinebank.com,1,0,1,0
7361272489,,Customers,California Bank & Trust,calbt.com,1,0,1,0
5156946231,,Customers,Chicago Atlantic,chicagoatlantic.com,1,0,0,1
67215911,,Customers,City National Bank,cnb.com,1,0,1,0
6914977946,,Customers,Columbia Bank,columbiabank.com,1,0,0,1
4719611057,,Customers,CrossFirst Bank,crossfirstbank.com,1,0,1,0
7939151776,,Customers,CrossRiver Bank,crossriver.com,4,0,3,1
772169277,,Customers,Dime Community Bank,dime.com,5,0,1,4
3434261206,,Customers,East West Bank,eastwestbank.com,1,0,1,0
7688723868,,Customers,EverBank,everbank.com,3,0,3,0
3601586197,,Customers,First Bank,fbol.com,1,0,1,0
4990077795,,Customers,First Citizens Bank,firstcitizens.com,1,0,1,0
8042364551,,Customers,First Merchants Bank,firstmerchants.com,1,0,1,0
9752178121,,Customers,Flagstar Bank,flagstar.com,1,0,0,1
187552081,,Customers,Flushing Bank,flushingbank.com,2,0,2,0
5151591107,,Customers,Forbright Bank,forbrightbank.com,2,0,0,2
8923634716,,Customers,Fulton Bank,fultonbank.com,1,1,0,0
9796714487,,Customers,Hanmi Bank,hanmi.com,1,0,1,0
609694475,,Customers,HTLF,htlf.com,1,0,1,0
452255968,,Customers,IDB,idbny.com,3,0,2,1
3704053837,,Customers,Manufacturers Bank,manubank.com,1,0,1,0
9346921047,,Customers,MUFG Bank Ltd,us.mufg.jp,1,0,0,1
3052210747,,Customers,Northeast Bank,northeastbank.com,1,0,1,0
6882446954,,Customers,OceanFirst Bank,oceanfirst.com,1,0,1,0
1213911296,,Customers,Old National Bank,oldnational.com,1,0,0,1
1078352687,,Customers,Provident Bank,provident.bank,1,0,1,0
980355831,,Customers,Sunwest Bank,sunwestbank.com,2,0,1,1
9167440691,,Customers,Texas Capital Bank,texascapital.com,1,0,1,0
9986816222,,Customers,Trinity Capital,trincapinvestment.com,1,1,0,0
1332452809,,Customers,Umpqua Bank,UmpquaBank.com,1,0,1,0
5330510877,,Customers,Univest,univest.net,1,0,1,0
8913861624,,Customers,Valley Bank,valley.com,2,0,0,2
1513708656,,Customers,Valley National Bank,valley.com,3,0,1,2
8158637894,,Customers,Veritex Bank,veritexbank.com,1,0,1,0
2059471372,,Customers,WesBanco,wesbanco.com,2,0,1,1
7517045967,,Customers,Western Alliance Bank,westernalliancebank.com,3,1,1,1
1434881471,,Customers,WSFS,wsfsbank.com,1,1,0,0
2257643414,,EastWest,ABN-Amro,usbank.com,0,0,0,0
8652677426,,EastWest,Academy Bank,academybank.com,1,1,0,0
4658823597,,EastWest,Allied Digestive Health,adhgi.com,0,0,0,0
9417653688,,EastWest,Amegy Bank,amegybank.com,4,3,0,1
6065346727,,EastWest,"Angelo, Gordon & Co.",angelogordon.com,0,0,0,0
7889908424,,EastWest,Ankura,ankura.com,0,0,0,0
4744927727,,EastWest,Ares,aresmgmt.com,1,0,0,1
6611074515,,EastWest,Assured Healthcare Partners LLC,ahpartners.com,1,0,0,1
1837790748,,EastWest,Axos Bank,axosbank.com,3,2,0,1
1092839055,,EastWest,Banc of California,bancofcal.com,0,0,0,0
3656617763,,EastWest,Bank  Hapoalim,bhiusa.com,1,0,0,1
328690871,,EastWest,Bank Hapoalim B.M.,bhiusa.com,0,0,0,0
2329725473,,EastWest,Bank Leumi USA,leumiusa.com,0,0,0,0
2853945123,,EastWest,Bank of America,bofa.com,1,1,0,0
6204751408,,EastWest,Bank of Hope,bankofhope.com,1,0,0,1
9774909077,,EastWest,"Bank of Taiwan, Los Angeles Agency",botla.us,1,1,0,0
1131696182,,EastWest,Bank of the West,bmo.com,1,1,0,0
4729312317,,EastWest,Bank SNB,simmonsbank.com,1,0,0,1
1295925845,,EastWest,BankUnited,bankunited.com,2,1,0,1
2312435531,,EastWest,Barnes & Thornburg LLP,btlaw.com,2,0,0,2
5587308763,,EastWest,BOKF,bokf.com,0,0,0,0
5230261358,,EastWest,Bridge Bank,bridgebank.com,2,0,0,2
42604558,,EastWest,Brown Brothers Harriman,bbh.com,0,0,0,0
6480070522,,EastWest,Buchalter,buchalter.com,0,0,0,0
7083800821,,EastWest,Cadence Bank,cadencebank.com,5,2,0,3
6471142164,,EastWest,California Bank & Trust,calbt.com,1,1,0,0
1543908399,,EastWest,Capital Community Bank,ccbank.com,1,1,0,0
9518813096,,EastWest,Capital Source,capitalsource.com,1,0,0,1
7491701911,,EastWest,Cathay Bank,cathaybank.com,5,3,0,2
6392671339,,EastWest,CB&T,calbt.com,1,0,0,1
2783714606,,EastWest,"Chang Hwa Bank, Los Angeles Branch",chbla.com,0,0,0,0
7133404337,,EastWest,China Orient Advisors Inc,coamci.com,1,0,0,1
6902005362,,EastWest,"Chinatrust Commercial Bank, Ltd.",chinatrust.com,1,0,0,1
747167785,,EastWest,CIBC,cibc.com,2,1,0,1
4126580587,,EastWest,CIT Bank,cit.com,1,0,0,1
7466417055,,EastWest,CITCO,citco.com,1,0,0,1
5313920923,,EastWest,Citi Bank,citi.com,1,1,0,0
7790360744,,EastWest,Citizens Bank,citizensbank.com,1,0,0,1
7231486077,,EastWest,City National Bank,cnb.com,2,1,0,1
6070315546,,EastWest,City National Bank of Florida,citynational.com,2,1,0,1
2245749616,,EastWest,Colony S2K,colonys2k.com,1,1,0,0
7261998344,,EastWest,Comerica,comerica.com,7,4,0,3
1057950868,,Zions,Commerce Bank,commercebank.com,17,7,7,3
9097784471,,EastWest,Cross First Bank,CrossFirstbank.com,1,1,0,0
3890766409,,EastWest,CTBC Bank,ctbcbankusa.com,1,0,0,1
7796372292,,EastWest,Customers Bank,customersbank.com,0,0,0,0
4860472399,,EastWest,Dale LessMann LLP,dalelessmann.com,0,0,0,0
5694144324,,EastWest,"Deerpath Capital Management, LP",deerpathcapital.com,1,0,0,1
2780264745,,EastWest,Deutsche Bank Securities Inc,db.com,1,1,0,0
1236997091,,EastWest,Equity Bank,equitybank.com,1,1,0,0
2298143514,,EastWest,EverBank,everbank.com,0,0,0,0
3169930072,,EastWest,EverTrust Bank,evertrustbank.com,2,1,0,1
5039382376,,EastWest,Far East National Bank,fenb-us.com,0,0,0,0
3013577715,,EastWest,Fifth Third Bank,53.com,4,2,0,2
8679098823,,EastWest,First Citizens Bank,firstcitizens.com,0,0,0,0
7395937546,,EastWest,"First Commercial Bank, Ltd, Los Angeles Branch",firstbank.com.tw,1,1,0,0
5248759251,,EastWest,First Horizon,firsthorizon.com,4,3,0,1
2626942406,,EastWest,First Horizon Bank,firsthorizon.com,1,1,0,0
94810895,,EastWest,First United Bank,firstunitedbank.com,1,1,0,0
5478555265,,EastWest,First-Citizens Bank & Trust Company,firstcitizens.com,1,0,0,1
7488077352,,EastWest,Five Points Capital,fivepointscapital.com,1,0,0,1
4320028287,,EastWest,Flagstar Bank,flagstar.com,1,1,0,0
7873181412,,EastWest,Forbright Bank,forbrightbank.com,1,1,0,0
4762427592,,EastWest,Fusion NBS Acquisition Corporation,fusionconnect.com,1,0,0,1
3796016643,,EastWest,Great Western Bank,greatwesternbank.com,0,0,0,0
2587323231,,EastWest,Greenspoon Marder LLP,gmlaw.com,1,0,0,1
5831644271,,EastWest,GSAM,gs.com,0,0,0,0
1051751012,,EastWest,Hancock Whitney Bank,hancockwhitney.com,1,1,0,0
8369997522,,EastWest,Hanmi Bank ,hanmi.com,4,1,0,3
7536498466,,EastWest,Heritage Corporate Finance,herbank.com,1,0,0,1
2268533456,,EastWest,HPS Partners,hpspartners.com,1,0,0,1
7080032124,,EastWest,HSBC Bank USA,us.hsbc.com,1,1,0,0
1915817863,,EastWest,Hua Nan Commercial Bank Los Angeles,hncb.com,1,1,0,0
4539792472,,EastWest,Huntington Bank,huntington.com,2,1,0,1
9542902135,,EastWest,IDB,idbny.com,1,1,0,0
8151217211,,EastWest,ING Capital LLC,ing.com,2,1,0,1
3331802784,,EastWest,ING Financial Markets LLC,ing.com,1,0,0,1
1099034087,,EastWest,Intrust Bank,intrustbank.com,1,1,0,0
3540689626,,EastWest,J.P. Morgan,jpmorgan.com,3,2,0,1
3642687139,,EastWest,Jefferies,jefferies.com,0,0,0,0
2825134938,,EastWest,JPM Chase,chase.com,0,0,0,0
1397023529,,EastWest,Kayne Anderson Capital Advisors L.P.,kaynecapital.com,1,0,0,1
7063740374,,EastWest,KeyBanc,key.com,0,0,0,0
8890685435,,EastWest,Land Bank of Taiwan Los Angeles Branch,landbankla.com,1,1,0,0
9512349595,,EastWest,Live Oak Bank,liveoak.bank,1,0,0,1
5619317503,,EastWest,Manufacturers Bank,manubank.com,1,0,0,1
6967775628,,EastWest,"Mega International Commercial Bank Co., Ltd",megabank.com.tw,1,1,0,0
1871324709,,EastWest,MidCap Financial,midcapfinancial.com,1,0,0,1
7873601802,,EastWest,Modern Bank,modernbank.com,1,0,0,1
6804288709,,EastWest,MT Bank,mtb.com,1,0,0,1
1907004896,,EastWest,MUFG,us.mufg.jp,3,1,0,2
3045400116,,EastWest,Natixis,natixis.com,0,0,0,0
4163999526,,EastWest,Neighborhood National Bank,mynnb.com,0,0,0,0
2715664473,,EastWest,"Newegg, Inc",newegg.com,1,0,0,1
7024565895,,EastWest,NewStar Financial,newstarfin.com,1,0,0,1
4752809407,,EastWest,NordLB,NordLB.com,1,0,1,0
1308577732,,EastWest,Northleaf Capital Partners,northleafcapital.com,1,1,0,0
4030574204,,EastWest,OFG USA LLC,orientalbank.com,1,1,0,0
9471486236,,EastWest,Old National Bank,oldnational.com,1,1,0,0
8622463497,,EastWest,Opus Bank,opusbank.com,1,0,0,1
349372007,,EastWest,Origin Bank,origin.bank,1,1,0,0
2997460635,,EastWest,"Orizon Aerostructures, LLC",orizonaero.com,1,0,0,1
6118000673,,EastWest,Pacific City Bank,paccitybank.com,0,0,0,0
5606145661,,EastWest,Pacific Western Bank,pacwest.com,1,1,0,0
221611155,,EastWest,Pinnacle Financial Partners,PNFP.com,1,0,0,1
8642044688,,EastWest,PNC Bank,pnc.com,1,0,0,1
1823004936,,EastWest,PNC Business Credit,pnc.com,1,1,0,0
3449857046,,EastWest,Preferred Bank,preferredbank.com,2,1,0,1
1794724269,,EastWest,Raymond James Bank,raymondjames.com,1,0,0,1
558585528,,EastWest,Regions Bank,regions.com,1,0,0,1
519188545,,EastWest,RGA,rgare.com,1,1,0,0
683766089,,EastWest,Royal Business Bank,rbbusa.com,1,1,0,0
6958124208,,EastWest,SCF Partners,scfpartners.com,1,0,0,1
3590667832,,EastWest,"Sherrard, ,German & Kelly, P.C.",rubin-levin.net,0,0,0,0
8879913496,,EastWest,Siemens Financial,siemens.com,0,0,0,0
4541951952,,EastWest,Silicon Valley Bank,svb.com,2,1,0,1
3338699276,,EastWest,Silver Point Capital ,silverpointcapital.com,1,0,0,1
4053521235,,EastWest,Spencer Fane LLP,spencerfane.com,0,0,0,0
318784577,,EastWest,Square 1 Bank,square1bank.com,1,0,0,1
2615718046,,EastWest,SunTrust Bank,suntrust.com,1,0,0,1
7926118434,,EastWest,Synovus Bank,synovus.com,2,1,0,1
7850812624,,EastWest,Taipei Fubon Bank Los Angeles Branch,fubon.com,0,0,0,0
4948331338,,EastWest,"Taiwan Business Bank, Los Angeles Branch",mail.tbb.com.tw,0,0,0,0
4499322502,,EastWest,"Taiwan Cooperative Bank, Los Angeles Branch",tcb-bank.com.tw,1,1,0,0
9315532958,,EastWest,TD Securities,tdsecurities.com,1,0,0,1
6166295057,,EastWest,Texas Capital Bank,texascapital.com,1,1,0,0
8516169309,,EastWest,The Huntington National Bank,huntington.com,1,0,1,0
2045564186,,EastWest,Truist Bank,Truist.com,1,1,0,0
6931728939,,EastWest,UBS Bank USA,ubs.com,1,1,0,0
2236634667,,EastWest,UMB Bank,umb.com,5,4,0,1
2052423464,,EastWest,Umpqua Bank,UmpquaBank.com,1,0,0,1
6700673398,,EastWest,"United Overseas Bank, Los Angeles Agency",uobgroup.com,0,0,0,0
4318653017,,EastWest,US Bank,usbank.com,1,0,0,1
7309509259,,EastWest,Watts & Associates ,watts-inc.com,1,0,0,1
2318484527,,EastWest,WDVG Petroleum Engineering Lab ,wdvgco.com,0,0,0,0
2578757444,,EastWest,WDVG Petroleum Engineering Lab ,wdvgco.com,1,0,0,1
4054426416,,EastWest,Webster Bank,WebsterBank.com,1,0,0,1
8533059165,,EastWest,Wells Fargo Bank,wellsfargo.com,1,0,0,1
4005034699,,EastWest,West Texas National Bank,wtnb.com,1,0,0,1
3544691778,,EastWest,Western Alliance Bancorp,bridgebank.com,2,1,0,1
8851736736,,EastWest,Woodforest Bank,woodforest.com,4,3,0,1
9981830112,,EastWest,Zions Bank,zionsbank.com,7,5,0,2
9111136173,,FCBT,Ag First,agfirst.com,1,0,0,1
8212465541,,FCBT,AgCountry Farm Credit Services,agcountry.com,3,0,0,3
5266687728,,FCBT,AgFirst,agfirst.com,2,0,0,2
5731752853,,FCBT,AgHeritage,agfcs.com,2,0,0,2
7663993864,,FCBT,AgSouth FC,AgSouthFC.com,3,0,0,3
4499642496,,FCBT,AgStar,compeer.com,2,0,0,2
1661166185,,FCBT,AgTexas,agtexas.com,85,1,1,83
4239411745,,FCBT,AgTrust Farm Credit,lonestaragcredit.com,72,1,1,70
1323925553,,FCBT,Alabama Ag Credit,AlabamaAgCredit.com,44,0,2,42
1819385025,,FCBT,Alabama Farm Credit,AlabamaFarmCredit.com,56,1,0,55
4656943632,,FCBT,Amarillo National Bank,anb.com,0,0,0,0
8394854758,,FCBT,American AgCredit,agloan.com,2,1,0,1
3193989469,,FCBT,Arbor One,arborone.com,1,1,0,0
3218510802,,FCBT,Badgerland Financial,compeer.com,2,1,0,1
1262362945,,FCBT,Bank of the West,bankofthewest.com,0,0,0,0
6473181533,,FCBT,Capital Farm Credit,capitalfarmcredit.com,17,0,0,17
9897268503,,FCBT,Central Texas Ag Credit,centraltexasfc.com,69,1,0,68
4628631734,,FCBT,CoBank,cobank.com,5,1,0,4
9570617416,,FCBT,Compeer,compeer.com,2,0,0,2
9109405512,,FCBT,e-farmcredit,e-farmcredit.com,0,0,0,0
4657196195,,FCBT,Farm Credit East,farmcrediteast.com,1,0,0,1
547751256,,FCBT,Farm Credit IL,farmcreditil.com,0,0,0,0
2400609286,,FCBT,Farm Credit Mid-America,e-farmcredit.com,3,1,0,2
6402066364,,FCBT,Farm Credit of Western Oklahoma,farmcreditloans.com,2,0,0,2
1665343943,,FCBT,Farm Credit Services of America,fcsamerica.com,2,0,0,2
6050352208,,FCBT,Farm Credit West,farmcreditwest.com,2,0,0,2
9489567806,,FCBT,Frontier Farm Credit,frontierfarmcredit.com,0,0,0,0
6150753468,,FCBT,Golden State Farm Credit,gsfarmcredit.com,3,0,0,3
5244365768,,FCBT,Greenstone FCS,greenstonefcs.com,2,0,0,2
2195779778,,FCBT,High Plains Farm Credit,highplainsfarmcredit.com,5,0,0,5
3346374301,,FCBT,Legacy Ag Credit,Legacyaca.com,35,0,1,34
466497529,,FCBT,Louisiana Land Bank,LouisianaLandBank.com,27,1,0,26
9901189141,,FCBT,Mississippi Land Bank,mslandbank.com,34,1,0,33
7238928952,,FCBT,Northwest Farm Credit Services,agwestfc.com,2,0,0,2
1970246316,,FCBT,Panhandle Plains Land Bank,plainslandbank.com,56,1,1,54
6788214901,,FCBT,Plains Land Bank,agtexas.com,6,1,2,3
2981026197,,FCBT,Southern Ag Credit,southernagcredit.com,54,0,1,53
4294035105,,FCBT,Texas Farm Credit,TexasFCS.com,58,0,1,57
6297633813,,First_Merchants,1st Source,1stsource.com,3,0,1,2
5894348097,,First_Merchants,Academy Bank,academybank.com,0,0,0,0
5325505138,,First_Merchants,Akerman,akerman.com,1,0,0,1
9561578291,,First_Merchants,Amalgamated Bank of Chicago,aboc.com,2,1,0,1
1460884261,,First_Merchants,Amundsen Davis,amundsendavislaw.com,1,0,0,1
5284916462,,First_Merchants,Arrow Street,arrowstreetdevelopment.com,1,0,0,1
6464770821,,First_Merchants,Associated Bank,associatedbank.com,8,2,3,3
8650069112,,First_Merchants,Axos,axosbank.com,1,0,0,1
8725438849,,First_Merchants,Bank of Ann Arbor,boaa.com,1,0,0,1
4654084607,,First_Merchants,Bank of Oklahoma,bokf.com,1,0,1,0
6878515294,,First_Merchants,Bank United,bankunited.com,2,0,0,2
3480159429,,First_Merchants,Bankers Trust,bankerstrust.com,0,0,0,0
9318019523,,First_Merchants,Barnes & Thornburg,btlaw.com,1,0,0,1
1585936909,,First_Merchants,Bell Capital Finance,bell.bank,0,0,0,0
1712547026,,First_Merchants,Benesch Law,beneschlaw.com,1,0,0,1
6908831252,,First_Merchants,BFCMI,bfcmi.com,1,0,0,1
2266479081,,First_Merchants,Blank Rome,blankrome.com,2,0,0,2
4124666725,,First_Merchants,BMO Harris Bank NA,bmo.com,0,0,0,0
6615540105,,First_Merchants,"BMO Harris New Markets Fund, LLC",bmo.com,1,0,0,1
5854000707,,First_Merchants,Bodman,bodmanlaw.com,0,0,0,0
5842676749,,First_Merchants,BOKF,bokf.com,1,0,0,1
5417720385,,First_Merchants,Bremer Bank,bremer.com,1,0,0,1
4185393605,,First_Merchants,Bricker & Eckler,bricker.com,0,0,0,0
